licenseId,name,isOsiApproved,isDeprecatedLicenseId,risk_level,is_safe,risk_explanation_ar
HPND-sell-variant-MIT-disclaimer,HPND sell variant with MIT disclaimer,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-sell-variant-MIT-disclaimer-rev,HPND sell variant with MIT disclaimer - reverse,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
ISC,ISC License,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
ISC-Veillard,ISC Veillard variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Kazlib,Kazlib License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
LiLiQ-P-1.1,Licence Libre du Québec – Permissive version 1.1,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT,MIT License,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-0,MIT No Attribution,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-CMU,CMU License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-Click,MIT Click License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-Festival,MIT Festival Variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-Khronos-old,MIT Khronos - old variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-Modern-Variant,MIT License Modern Variant,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-STK,MIT-STK License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-Wu,MIT Tom Wu Variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-advertising,Enlightenment License (e16),False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-enna,enna License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-feh,feh License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-open-group,MIT Open Group variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MIT-testregex,MIT testregex Variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MITNFA,MIT +no-false-attribs license,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MS-LPL,Microsoft Limited Public License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MulanPSL-1.0,"Mulan Permissive Software License, Version 1",False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
MulanPSL-2.0,"Mulan Permissive Software License, Version 2",True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
NLPL,No Limit Public License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
OFL-1.0,SIL Open Font License 1.0,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
OFL-1.0-RFN,SIL Open Font License 1.0 with Reserved Font Name,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
OFL-1.0-no-RFN,SIL Open Font License 1.0 with no Reserved Font Name,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
OFL-1.1,SIL Open Font License 1.1,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
OFL-1.1-RFN,SIL Open Font License 1.1 with Reserved Font Name,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
OFL-1.1-no-RFN,SIL Open Font License 1.1 with no Reserved Font Name,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
PostgreSQL,PostgreSQL License,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Rdisc,Rdisc License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
TU-Berlin-1.0,Technische Universitaet Berlin License 1.0,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
TU-Berlin-2.0,Technische Universitaet Berlin License 2.0,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
UPL-1.0,Universal Permissive License v1.0,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Unlicense,The Unlicense,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Unlicense-libtelnet,Unlicense - libtelnet variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Unlicense-libwhirlpool,Unlicense - libwhirlpool variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
WTFPL,Do What The F*ck You Want To Public License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
X11-no-permit-persons,X11 no permit persons clause,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Zlib,zlib License,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
gnuplot,gnuplot License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
mpi-permissive,mpi Permissive License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
zlib-acknowledgement,zlib/libpng License with Acknowledgement,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
